url_length,domain_length,path_length,path_depth,digit_ratio,special_char_ratio,dot_count,hyphen_count,subdomain_count,has_ip_address,has_https,url_entropy,domain_entropy,token_count,max_token_length,suspicious_token_ratio,has_query_params,query_param_count,document_path_present,long_digit_sequence,path_numeric_ratio,semantic_subdomain_depth,has_deep_subdomain,brand_in_registered_domain,brand_in_subdomain,brand_mismatch,dns_query_success,a_record_count,domain_age_days,has_form,password_input_present,external_form_action,label
72,14,50,4,0.2777777777777778,0.0,1,4,0,0,1,4.685646925878171,3.2359263506290334,11,12,0.0,0,0,0,0,0.4,0,0,0,0,0,1,4,-1,0,0,0,1
21,7,6,1,0.0,0.0,1,0,0,0,1,3.9754180179138325,2.807354922057604,4,5,0.25,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
41,16,17,3,0.0,0.0,2,0,1,0,1,3.9947641270344936,3.202819531114783,7,6,0.0,0,0,0,0,0.0,1,0,1,0,0,1,1,-1,1,1,0,1
25,11,6,1,0.0,0.0,1,0,0,0,1,3.7834651896016456,3.2776134368191165,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,3,-1,0,0,0,0
106,17,81,2,0.4811320754716981,0.009433962264150943,2,0,1,0,1,5.021005803554811,3.4992275471326932,6,77,0.0,0,0,0,1,0.6296296296296297,1,0,0,0,0,1,1,-1,0,0,0,1
15,7,1,1,0.0,0.0,1,0,0,0,0,3.32323142879762,2.807354922057604,3,4,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
94,21,65,2,0.06382978723404255,0.0,2,1,1,0,1,4.697998363432727,3.4632805178108104,7,59,0.0,0,0,0,0,0.09230769230769231,1,0,0,0,0,1,1,-1,0,0,0,1
66,10,48,2,0.2727272727272727,0.0,2,4,0,0,1,4.593657665390963,3.121928094887362,10,12,0.0,0,0,0,0,0.375,0,0,0,0,0,1,2,-1,0,0,0,1
21,8,6,1,0.0,0.0,1,0,0,0,0,3.748994803525096,3.0,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
105,49,48,2,0.4,0.0,3,4,1,0,1,4.662291204670226,4.317081090534108,12,32,0.0,0,0,0,1,0.4166666666666667,1,0,0,0,0,1,4,-1,0,0,0,1
19,10,1,1,0.0,0.0,1,0,0,0,1,3.286629486786195,2.446439344671015,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
24,11,5,1,0.0,0.0,1,0,0,0,1,3.6887218755408675,3.459431618637298,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
39,17,7,1,0.0,0.0,1,0,0,0,1,3.9653011046221445,3.381580488309164,6,13,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
16,8,1,1,0.0,0.0,1,0,0,0,0,3.452819531114783,2.75,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
27,10,9,1,0.0,0.0,2,0,1,0,1,3.8561962982193805,2.9219280948873623,5,8,0.0,0,0,0,0,0.0,1,0,0,0,0,0,-1,-1,0,0,0,0
21,12,1,1,0.0,0.0,1,1,0,0,1,3.7849418274376423,3.2516291673878226,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
32,17,8,1,0.0625,0.0,1,0,0,0,0,4.054229296672174,3.6168746059562227,4,13,0.25,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
30,14,8,1,0.03333333333333333,0.0,2,0,0,0,1,4.123231428797621,3.3248629576173574,5,10,0.0,0,0,0,0,0.125,0,0,0,0,0,0,-1,-1,0,0,0,1
35,18,9,1,0.05714285714285714,0.0,1,0,0,0,1,4.207435516759525,3.7254805569978675,4,14,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
47,16,23,1,0.0,0.0,1,0,0,0,1,4.365773894636633,3.577819531114783,4,22,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,1
49,10,31,4,0.04081632653061224,0.0,2,0,0,0,1,4.167896517797226,2.9219280948873623,8,7,0.0,0,0,0,0,0.06451612903225806,0,0,0,0,0,1,1,-1,0,0,0,1
43,34,1,1,0.0,0.0,2,1,1,0,1,4.109306836490687,3.8780682683455234,5,14,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
175,15,108,5,0.07428571428571429,0.011428571428571429,2,3,1,0,1,5.537010218041653,2.973557262275185,19,41,0.0,1,3,0,0,0.08333333333333333,1,0,1,0,0,1,1,-1,0,0,0,1
129,11,61,4,0.14728682170542637,0.0,2,4,0,0,1,5.142956038926853,3.027169118440619,18,25,0.0,1,3,1,0,0.14754098360655737,0,0,0,0,0,1,1,-1,0,0,0,1
20,12,1,1,0.0,0.0,1,0,0,0,0,3.6841837197791887,3.0849625007211556,3,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
30,21,1,1,0.1,0.0,2,1,1,0,1,4.072905595320056,3.7849418274376423,5,7,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
31,19,1,1,0.0,0.0,1,0,0,0,1,4.1958164715376185,3.7216117239699003,4,15,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,1
60,51,1,1,0.016666666666666666,0.0,2,1,1,0,1,4.556564762130954,4.412333920275606,5,20,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
21,6,7,1,0.047619047619047616,0.0,1,1,0,0,1,3.844232898763191,2.584962500721156,5,6,0.0,0,0,0,0,0.14285714285714285,0,0,0,0,0,1,4,-1,0,0,0,1
19,11,1,1,0.0,0.0,1,0,0,0,0,3.5766176449086653,3.095795255000934,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,0
19,10,1,1,0.0,0.0,1,0,0,0,1,3.6421498816369033,3.121928094887362,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,1,0,0
40,31,1,1,0.0,0.0,2,0,1,0,1,4.108694969562841,3.671149939070186,4,20,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,0,0,1
20,12,1,1,0.15,0.0,1,0,0,0,0,3.3464393446710154,2.8553885422075336,3,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,1,0,0
76,15,26,3,0.05263157894736842,0.07894736842105263,2,0,1,0,1,4.9389194463141415,3.2402239289418513,8,50,0.0,1,1,0,0,0.15384615384615385,1,0,0,0,0,1,1,-1,0,0,0,1
31,14,9,1,0.0,0.0,1,0,0,0,1,4.0022680844408445,3.09306920777189,4,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
20,7,6,1,0.0,0.0,1,0,0,0,0,3.5086949695628418,2.1280852788913944,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
89,9,10,1,0.06741573033707865,0.0,1,1,0,0,1,5.364096386364745,2.6416041678685933,9,30,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,1
40,31,1,1,0.0,0.0,2,0,1,0,1,3.9750705203641816,3.7843684875968613,4,23,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
58,49,1,1,0.0,0.0,3,0,2,0,1,4.1104250220880685,3.9692161607868264,5,30,0.0,0,0,0,0,0.0,2,1,0,0,0,1,1,-1,0,0,0,1
23,14,1,1,0.0,0.0,1,0,0,0,1,3.729446194905257,3.3248629576173574,3,10,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,1,1,0
20,11,1,1,0.15,0.0,1,0,0,0,1,3.5464393446710156,2.663532754804255,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,1,0,0
23,9,6,1,0.0,0.0,1,0,0,0,1,3.903359238383518,2.94770277922009,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
27,11,8,1,0.1111111111111111,0.0,1,0,0,0,1,4.134336113194452,3.095795255000934,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
22,13,1,1,0.0,0.0,1,0,0,0,1,3.7544418457133446,3.238901256602631,3,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
20,7,5,1,0.0,0.0,1,0,0,0,1,3.546439344671015,2.5216406363433186,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,1
40,21,11,1,0.075,0.0,3,0,1,0,1,4.258694969562842,3.8208888513501886,6,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,4,-1,0,0,0,1
123,15,64,4,0.08943089430894309,0.0,2,1,1,0,1,5.278908509578262,2.973557262275185,15,25,0.0,1,3,0,0,0.109375,1,0,1,0,0,1,1,-1,0,0,0,1
38,29,1,1,0.15789473684210525,0.0,2,1,1,0,1,4.313459750171823,4.168325822713779,5,10,0.0,0,0,0,1,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
215,15,108,5,0.10697674418604651,0.06511627906976744,3,1,1,0,1,5.584956963549694,2.973557262275185,26,67,0.0,1,4,0,0,0.17592592592592593,1,0,1,0,0,1,1,-1,0,0,0,1
16,7,1,1,0.0,0.0,1,0,0,0,1,3.327819531114783,2.5216406363433186,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
24,15,1,1,0.0,0.0,1,0,0,0,1,3.855388542207534,3.3232314287976203,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,1,1
54,17,29,1,0.1111111111111111,0.0,2,0,1,0,1,4.847118057558768,3.219528282299548,5,28,0.0,0,0,0,0,0.20689655172413793,1,0,0,0,0,1,2,-1,0,0,0,1
15,6,1,1,0.0,0.0,1,0,0,0,1,3.4565647621309536,2.584962500721156,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
20,11,1,1,0.0,0.0,1,0,0,0,1,3.546439344671015,3.0957952550009344,3,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,1,0,0
24,11,6,1,0.0,0.0,1,0,0,0,0,3.6887218755408675,2.8453509366224368,4,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
24,11,6,1,0.125,0.0,1,0,0,0,0,3.6053885422075345,2.845350936622437,4,7,0.25,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,0
15,6,1,1,0.0,0.0,1,0,0,0,1,3.1395722619867223,2.2516291673878226,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
38,29,1,1,0.0,0.0,2,2,1,0,1,4.168465671110588,3.978333581185264,6,7,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
31,9,7,1,0.0,0.0,1,0,0,0,1,3.885828069136431,2.94770277922009,6,6,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
36,27,1,1,0.0,0.0,2,1,1,0,1,4.027719015921097,3.778423503030126,5,11,0.2,0,0,0,0,0.0,1,0,0,0,0,1,4,-1,0,0,0,1
24,11,5,1,0.0,0.0,1,0,0,0,1,3.772055208874201,3.0957952550009344,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
1123,18,52,4,0.19145146927871773,0.0,3,0,1,0,0,4.782140790631654,3.5724312513221195,12,999,0.0,1,1,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
190,15,108,5,0.10526315789473684,0.015789473684210527,3,3,1,0,1,5.628901611701056,2.973557262275185,23,33,0.0,1,4,0,0,0.14814814814814814,1,0,1,0,0,1,1,-1,0,0,0,1
40,18,7,1,0.025,0.0,1,0,0,0,1,4.2561983328100945,3.6835423624332306,6,15,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
30,17,6,1,0.0,0.0,1,0,0,0,0,3.964735178725505,3.572469458770136,4,13,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
21,12,1,1,0.0,0.0,2,0,1,0,1,3.6897037321995474,3.084962500721156,4,6,0.0,0,0,0,0,0.0,1,0,0,0,0,1,3,-1,1,0,1,0
21,6,7,1,0.0,0.0,1,1,0,0,1,3.748994803525096,2.584962500721156,5,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
26,13,5,1,0.11538461538461539,0.0,1,0,0,0,1,3.8150724101159423,2.9689185639620974,4,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
27,7,7,1,0.0,0.0,1,0,0,0,1,4.504706483564823,2.807354922057604,5,6,0.0,1,1,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
20,12,1,1,0.0,0.0,1,0,0,0,0,3.546439344671015,3.418295834054489,3,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,3,-1,1,1,1,0
24,15,1,1,0.0,0.0,1,0,0,0,1,3.938721875540868,3.773557262275185,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
55,8,39,3,0.41818181818181815,0.0,1,0,0,0,1,4.410740113792766,3.0,5,32,0.0,0,0,0,1,0.5897435897435898,0,0,0,0,0,1,1,-1,0,0,0,1
31,15,8,1,0.06451612903225806,0.0,1,1,0,0,1,3.92599298842148,3.32323142879762,5,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
19,11,1,1,0.0,0.0,1,0,0,0,0,3.5368867237421666,2.845350936622437,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
75,24,1,1,0.30666666666666664,0.0,2,1,1,0,1,4.810411485061166,3.9387218755408675,9,25,0.0,1,2,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
24,15,1,1,0.0,0.0,1,0,0,0,1,3.6572682296173897,3.2402239289418517,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
26,17,1,1,0.0,0.0,2,0,1,0,1,3.796217602590056,3.6168746059562227,4,10,0.0,0,0,0,0,0.0,1,0,0,0,0,1,4,-1,0,0,0,1
32,16,8,1,0.0,0.0,1,0,0,0,1,4.054229296672174,3.75,4,12,0.25,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,1,0,0
23,8,7,1,0.043478260869565216,0.0,2,0,1,0,1,4.0559581516151235,2.5,5,6,0.0,0,0,0,0,0.14285714285714285,1,0,0,0,0,1,4,-1,0,0,0,1
33,24,1,1,0.0,0.0,1,1,0,0,1,4.051821770808046,3.5849625007211565,4,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
17,8,1,1,0.0,0.0,1,0,0,0,1,3.4548223999466066,2.75,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
83,74,1,1,0.14457831325301204,0.0,3,0,2,0,1,4.9231901125033355,4.791968865769747,5,59,0.0,0,0,0,0,0.0,2,1,0,0,0,1,2,-1,1,1,0,1
26,18,1,1,0.0,0.0,1,0,0,0,0,3.9500637564362093,3.4613201402110083,3,15,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
22,6,8,1,0.045454545454545456,0.0,1,0,0,0,1,3.845350936622435,2.584962500721156,4,7,0.0,0,0,0,0,0.125,0,0,0,0,0,1,2,-1,0,0,0,1
21,13,1,1,0.0,0.0,1,1,0,0,0,3.4992275417233563,2.7773627950641693,4,4,0.0,0,0,0,0,0.0,0,0,0,0,0,1,3,-1,1,0,1,0
40,31,1,1,0.0,0.0,2,1,1,0,1,3.9617687959731938,3.7843684875968613,5,13,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
27,6,13,1,0.0,0.0,1,0,0,0,1,3.810081020521731,2.584962500721156,4,12,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,1
31,22,1,1,0.0967741935483871,0.0,2,1,1,0,1,4.106949132758152,3.879664004902593,5,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
21,8,6,1,0.047619047619047616,0.0,1,0,0,0,0,3.880179922675737,3.0,4,5,0.25,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
40,31,1,1,0.1,0.0,2,2,1,0,1,4.0061983328100945,3.8245334068819106,6,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
60,28,24,1,0.18333333333333332,0.0,3,1,2,0,1,4.863070754223674,3.9677201004744993,7,23,0.0,0,0,0,0,0.25,2,1,0,0,0,1,2,-1,0,0,0,1
31,22,1,1,0.0,0.0,2,1,1,0,1,3.9292144551992183,3.697845823084412,5,7,0.0,0,0,0,0,0.0,1,0,0,0,0,0,-1,-1,0,0,0,1
23,8,7,1,0.0,0.0,2,0,1,0,1,3.882045108136863,2.5,5,6,0.0,0,0,0,0,0.0,1,0,0,0,0,1,4,-1,0,0,0,1
31,22,1,1,0.0,0.0,2,0,1,0,1,3.8890495359141686,3.6635327548042538,4,15,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,1,0,1,0
25,16,1,1,0.0,0.0,1,0,0,0,1,3.813660689688185,3.625,3,12,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
69,43,18,1,0.2753623188405797,0.0,3,1,1,0,1,4.485143754338388,4.098506988892776,7,32,0.0,0,0,0,1,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
36,27,1,1,0.0,0.0,2,1,1,0,1,4.009523959475163,3.6619328723735824,5,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,0,0,0,1
51,21,22,2,0.0196078431372549,0.0,3,0,2,0,1,4.509989802458865,3.5944656369614516,7,13,0.0,0,0,0,0,0.045454545454545456,2,1,0,0,0,1,4,-1,0,0,0,1
95,21,66,3,0.09473684210526316,0.0,2,1,1,0,1,4.74792124189051,3.4632805178108104,7,59,0.0,0,0,0,0,0.13636363636363635,1,0,0,0,0,1,1,-1,0,0,0,1
23,8,7,1,0.043478260869565216,0.0,2,0,1,0,1,3.882045108136863,2.5,5,6,0.0,0,0,0,0,0.14285714285714285,1,0,0,0,0,1,4,-1,0,0,0,1
76,25,1,1,0.3157894736842105,0.0,2,1,1,0,1,4.906961684519442,4.023465189601646,9,25,0.0,1,2,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
61,16,26,3,0.01639344262295082,0.0,2,0,1,0,1,4.25241280567854,3.202819531114783,9,15,0.0,1,1,0,0,0.0,1,0,1,0,0,1,1,-1,0,0,0,1
19,11,1,1,0.0,0.0,1,0,0,0,0,3.7871439606981383,3.277613436819116,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
18,9,1,1,0.0,0.0,1,0,0,0,1,3.5724312513221195,2.725480556997868,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,1,0,0,0
21,12,1,1,0.09523809523809523,0.0,1,0,0,0,1,3.9754180179138325,3.4182958340544896,3,8,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
33,24,1,1,0.0,0.0,2,1,1,0,1,3.8966879684212654,3.522055208874201,5,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
34,25,1,1,0.0,0.0,2,0,1,0,1,4.02085512047121,3.5434651896016467,4,14,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,0,0,1
22,14,1,1,0.09090909090909091,0.0,1,0,0,0,0,3.8796640049025934,3.378783493486176,3,7,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
33,16,9,1,0.0,0.0,1,0,0,0,1,3.861983513035609,3.452819531114783,4,12,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
30,16,6,1,0.0,0.0,1,0,0,0,1,3.8444138295776114,3.327819531114783,4,12,0.25,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,1,1,0
35,26,1,1,0.2857142857142857,0.0,2,0,1,0,1,4.171860873964196,3.902174814211728,4,18,0.0,0,0,0,1,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
36,15,7,1,0.0,0.0,1,0,0,0,0,4.030493056757481,3.506890595608518,6,12,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
23,8,7,1,0.043478260869565216,0.0,2,0,1,0,1,4.0559581516151235,2.5,5,6,0.0,0,0,0,0,0.14285714285714285,1,0,0,0,0,1,4,-1,0,0,0,1
52,22,22,2,0.0,0.0,2,3,0,0,1,4.117003248378834,3.6292196865240958,9,12,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,1
31,22,1,1,0.0,0.0,2,2,1,0,1,3.9259929884214806,3.5680843243447145,6,8,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
23,8,7,1,0.043478260869565216,0.0,2,0,1,0,1,4.0559581516151235,2.5,5,6,0.0,0,0,0,0,0.14285714285714285,1,0,0,0,0,1,4,-1,0,0,0,1
20,11,1,1,0.0,0.0,2,0,1,0,1,3.7841837197791883,3.095795255000934,4,5,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,0,0,0
20,8,5,1,0.0,0.0,1,0,0,0,0,3.546439344671015,2.75,4,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
175,15,108,5,0.08571428571428572,0.011428571428571429,2,4,1,0,1,5.4444650766269245,2.973557262275185,21,32,0.0,1,3,0,0,0.10185185185185185,1,0,1,0,0,1,1,-1,0,0,0,1
36,14,7,1,0.05555555555555555,0.0,1,0,0,0,1,4.138830127032207,3.521640636343319,6,10,0.0,1,1,0,0,0.0,0,0,0,0,0,1,2,-1,1,1,0,0
87,15,64,4,0.10344827586206896,0.0,2,0,1,0,1,5.321692058818443,2.973557262275185,9,35,0.0,0,0,0,0,0.140625,1,0,1,0,0,1,1,-1,0,0,0,1
36,27,1,1,0.0,0.0,1,0,0,0,1,4.141604167868593,3.91211389097223,3,23,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,1
21,6,7,1,0.0,0.0,1,1,0,0,1,3.844232898763191,2.584962500721156,5,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
22,8,6,1,0.0,0.0,1,0,0,0,1,3.970573095811684,2.75,4,5,0.25,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
75,24,1,1,0.28,0.0,2,1,1,0,1,4.760299150663647,3.9387218755408675,9,25,0.0,1,2,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
27,12,8,1,0.0,0.0,1,0,0,0,0,4.004344446367528,3.4182958340544896,4,9,0.25,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
75,24,1,1,0.38666666666666666,0.0,2,1,1,0,1,4.949973317186081,3.9387218755408675,9,25,0.0,1,2,0,1,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
83,11,64,7,0.0,0.0,4,4,1,0,1,4.410284461985899,3.095795255000934,15,10,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
23,15,1,1,0.0,0.0,1,0,0,0,0,3.7622673906514947,3.373557262275185,3,11,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
58,24,26,3,0.0,0.0,3,0,1,0,1,4.116709987201866,3.7516291673878235,8,17,0.0,0,0,0,0,0.0,1,0,0,0,0,0,-1,-1,0,0,0,1
23,14,1,1,0.0,0.0,1,0,0,0,1,3.849223912390625,3.6644977792004623,3,10,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,1,0,0,0
25,12,5,1,0.0,0.0,1,0,0,0,1,3.7034651896016455,2.8553885422075336,4,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
19,10,1,1,0.0,0.0,1,0,0,0,1,3.7474130395316396,3.321928094887362,3,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
83,74,1,1,0.07228915662650602,0.0,3,0,2,0,1,4.886809991917144,4.798593527873436,5,59,0.0,0,0,0,0,0.0,2,1,0,0,0,1,2,-1,1,1,0,1
23,8,7,1,0.043478260869565216,0.0,2,0,1,0,1,3.936180434129756,2.5,5,6,0.0,0,0,0,0,0.14285714285714285,1,0,0,0,0,1,4,-1,0,0,0,1
41,32,1,1,0.0,0.0,2,0,1,0,1,4.222690418935625,3.9917292966721747,4,16,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
25,9,8,1,0.08,0.0,1,0,0,0,1,3.8292750707107115,2.6416041678685933,4,7,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
35,26,1,1,0.0,0.0,2,0,1,0,1,4.207435516759525,3.902174814211728,4,11,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,1
175,15,108,5,0.10857142857142857,0.011428571428571429,2,3,1,0,1,5.682177398211517,2.973557262275185,20,26,0.0,1,3,0,0,0.1388888888888889,1,0,1,0,0,1,1,-1,0,0,0,1
40,28,1,1,0.0,0.0,1,0,0,0,1,4.096439344671015,3.6280852788913944,4,24,0.0,1,1,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,1
18,9,1,1,0.05555555555555555,0.0,1,0,0,0,1,3.794653473544342,3.169925001442312,3,5,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
31,17,6,1,0.0,0.0,1,0,0,0,1,3.6909298762342884,3.263933429485634,4,14,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,-1,0,0,0,0
33,17,9,1,0.0,0.0,1,0,0,0,0,3.9683403313485464,3.381580488309164,4,10,0.0,0,0,0,0,0.0,0,0,0,0,0,1,2,-1,0,0,0,0
26,13,5,1,0.0,0.0,1,0,0,0,1,3.796217602590056,3.180832987205441,4,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,3,-1,1,1,0,0
80,7,65,2,0.125,0.0,1,0,0,0,1,4.831923601436889,2.5216406363433186,5,59,0.0,0,0,0,0,0.15384615384615385,0,0,0,0,0,1,1,-1,0,0,0,1
22,7,7,1,0.0,0.0,1,0,0,0,1,3.9705730958116834,2.807354922057604,4,6,0.0,0,0,0,0,0.0,0,0,0,0,0,1,4,-1,0,0,0,1
32,23,1,1,0.0,0.0,2,0,1,0,1,4.077819531114783,3.7409532604048397,4,12,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,0,0,1
34,13,7,1,0.0,0.0,2,0,1,0,0,4.101881223476018,2.873140679513133,7,6,0.0,1,1,0,0,0.0,1,0,0,0,0,1,1,-1,0,0,0,0
175,15,108,5,0.12571428571428572,0.011428571428571429,2,3,1,0,1,5.654916056188699,2.973557262275185,21,46,0.0,1,3,0,0,0.16666666666666666,1,0,1,0,0,1,1,-1,0,0,0,1
39,30,1,1,0.02564102564102564,0.0,2,0,1,0,1,4.089781950065051,3.831401845392172,4,13,0.0,0,0,0,0,0.0,1,0,0,0,0,1,2,-1,1,0,0,1
33,24,1,1,0.06060606060606061,0.0,2,1,1,0,1,4.066677073707229,3.8349625007211565,5,10,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,-1,1,0,0,1
25,11,6,1,0.0,0.0,1,1,0,0,1,4.053660689688185,3.2776134368191165,5,5,0.2,0,0,0,0,0.0,0,0,0,0,0,0,-1,-1,0,0,0,0
